"studium_id";"zaverecna_prace_id";"cislo_terminu";"vedouci_jmeno";"navrh_znamky_vedouci";"oponent_jmeno";"navrh_znamky_oponent";"datum_obhajoby";"zaverecna_prace_hodnoceni";"nazev_cs";"nazev_en";"typ_prace";"jazyk_prace"
"15641306";"1122061934705";"1";"Ing. Petr Pauš, Ph.D.";"1.5";"Ing. Jiří Chludil";"2";"2020-08-31";"1.5";"Návrh a implementace aplikace pro prohlídku historického města ve virtuální realitě";"Design and implementation of virtual reality application for historical town walks";"M";"CS"
"6304706";"630257886905";"1";"Ing. Pavel Náplava, Ph.D.";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"2015-06-22";"1";"Možnosti využití cloudového řešení Google Apps pro podporu firemních činností";"Google Cloud Apps for Company Activities Support";"B";"CS"
"8356006";"696539416905";"1";"Ing. Pavel Krejčí";"1";"";"1";"2017-02-14";"1";"Využití gamifikačních prvků v náboru a adaptaci zaměstnanců";"Gamification Elements in Recruitment Process and Employee Adaptation";"M";"CS"
"11644806";"809204187205";"1";"Ing. Pavel Krejčí";"1";"";"1";"2017-06-14";"1";"REST a transakční zpracování";"REST and transaction processing";"M";"CS"
"11658506";"960525415905";"1";"Ing. Martin Půlpitel";"4";"doc. Ing. Ivan Šimeček, Ph.D.";"4";"2019-06-11";"4";"Android mobilní aplikace zobrazující meteorologická data";"Meteo android mobile app";"M";"CS"
"9980206";"703683466705";"1";"Ing. Michal Valenta, Ph.D.";"1";"Ing. Adam Šenk";"1";"2016-06-13";"1";"Definice a kontrola integritních omezení ve (schema free) grafové databázi I";"Schema enforcement in a schema-free graph database I";"M";"EN"
"9249306";"722771706105";"1";"Ing. Jaroslav Kuchař, Ph.D.";"2";"Ing. Petr Pauš, Ph.D.";"1";"2016-06-16";"1.5";"Nástroj pro zpracování EEG a využití při interakci s aplikacemi";"Tool for processing of EEG and its utilization in interactions with applications";"M";"CS"
"4790206";"618607283205";"2";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"3";"Mgr. Jan Starý, Ph.D.";"4";"";"";"Automatické pojmenovávání skupin slov";"Automatic Naming of Groups of Words";"B";"SL"
"14246506";"1015998845405";"1";"Ing. Marek Sušický";"2";"prof. Dr. Ing. Petr Kroha, CSc.";"2";"2020-06-17";"2";"Hledání podobnosti v dokumentech";"Similarity search in the documents";"M";"SL"
"15640106";"1009535064405";"1";"RNDr. Jakub Klímek, Ph.D.";"4";"doc. Ing. Tomáš Vitvar, Ph.D.";"1";"2020-09-01";"4";"Klient a server pro Linked Data Notifications a ActivityPub";"Linked Data Notifications and ActivityPub Client and Server";"M";"EN"
"7786806";"828175995805";"1";"Ing. Miroslav Balík, Ph.D.";"1";"Ing. Michal Valenta, Ph.D.";"1";"2018-06-19";"1";"RPG hra s prvky rozšířené reality - serverová část";"RPG game with augmented reality features - server part";"B";"EN"
"9164706";"786215061905";"1";"Ing. Jiří Mlejnek";"4";"Ing. Zdeněk Rybola, Ph.D.";"4";"2018-06-18";"4";"Nástroj pro hromadnou správu síťových zařízení";"Network device management tool";"B";"CS"
"9671006";"641482433005";"1";"Ing. Jiří Chludil";"1";"Ing. Pavel Žikovský, Ph.D.";"1";"2016-06-27";"1";"Funkční analýza a grafický návrh projektu Divadlo";"Funkcional analysis and graphical design of the Theatre project";"B";"CS"
"13033006";"1007330361405";"1";"Ing. Marek Skotnica";"1";"Mgr. Ondřej Dvořák";"2";"2019-06-11";"2";"Použití technologie WebAssembly a frameworku Blazor pro vývoj webových aplikací";"WebAssembly Approach to Client-side Web Development using Blazor Framework";"M";"EN"
"14294506";"1020052677705";"1";"Ing. Pavel Náplava, Ph.D.";"1.5";"Ing. Miroslav Balík, Ph.D.";"1";"2019-06-12";"1";"Možnosti sdílení recenzí produktů mezi různými e-shopy";"Ways of Product Reviews Sharing Between Different E-shops";"M";"CS"
"12234906";"823368331705";"1";"doc. RNDr. Ing. Marcel Jiřina, Ph.D.";"2.5";"Ing. Karel Klouda, Ph.D.";"2";"2018-02-06";"2.5";"Detekce a sledování pohybu osob v kamerových záznamech";"Detection and tracking of persons in camera video records";"M";"CS"
"12980406";"1135248653005";"1";"Ing. Josef Pavlíček, Ph.D.";"1";"Ing. David Buchtela, Ph.D.";"1";"2020-06-25";"1";"Tvorba  webové aplikace pro návrh a tisk nástěnných kalendářů";"Web application for designing and printing wall calendars";"B";"CS"
"5724106";"534496840005";"1";"Ing. Petr Ježdík, Ph.D.";"2";"Ing. Zdeněk Rybola, Ph.D.";"4";"2015-06-23";"3";"Specializovaný informační systém pro evidenci pacientů zařazených do epilepto-chirurgického programu - modul pro tvoření reportů";"Specialized Information System Maintaining Patients Participating in Epileptosurgical Programme - Reporting Module";"B";"EN"
"8323706";"623150323705";"1";"prof. Dr. Ing. Petr Kroha, CSc.";"2";"Ing. Daniel Vašata, Ph.D.";"3";"2017-02-15";"4";"Vyhodnocování dat z hlediska teorie chaosu";"Evaluation of Data from The Viewpoint of Chaos Theory";"M";"EN"
"6267206";"632472152105";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"Ing. David Buchtela, Ph.D.";"1";"2015-06-18";"1";"Vlastní zaměstnanci versus outsourcing v zajištění ICT služeb";"Core Employees versus Outsourcing in ICT Services";"B";"CS"
"9190706";"811789264205";"1";"Ing. Tomáš Řehořek, Ph.D.";"1";"doc. Ing. Pavel Kordík, Ph.D.";"1";"2017-06-22";"1";"Framework pro vyhodnocování úspěšnosti algoritmů častých sekvencí v doporučovacích systémech";"Framework for evaluation of frequent sequences algorithms in Recommender Systems";"B";"CS"
"4774006";"636148710805";"1";"doc. Ing. Petr Fišer, Ph.D.";"1.5";"doc. Ing. Jan Schmidt, Ph.D.";"1.5";"2015-06-17";"2";"Randomizace algoritmů v systému ABC";"Randomization of Algorithms in the ABC system";"B";"CS"
"13017106";"953007542005";"1";"Ing. Marek Skotnica";"1";"doc. Ing. Robert Pergl, Ph.D.";"1.5";"2019-02-06";"1";"Změnové řízení procesních modelů";"Evolvability of Business Process Models";"M";"EN"
"11744806";"708060831205";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"Ing. Dana Vynikarová, Ph.D.";"1";"2016-06-29";"1";"Webová aplikace pro správu multimediálních souborů";"Web application for management of multimedia files";"B";"CS"
"9197706";"797629033305";"1";"Ing. Ondřej Guth, Ph.D.";"1";"Ing. Lukáš Bařinka";"1";"2017-06-22";"1";"Plasmoid pro Remember the milk";"Plasmoid for Remember The Milk";"B";"CS"
"5503106";"617185701005";"1";"Ing. Pavel Náplava, Ph.D.";"2";"Ing. Jiří Hunka";"2";"2015-06-18";"2";"Návrh internetového systému pro podporu komunitního vzdělávání";"Concept of Internet Education System for Various Communities";"B";"CS"
"7820006";"692512427205";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"PhDr. Ing. Tomáš Evan, Ph.D.";"1";"2016-06-28";"1";"Analýza veřejných zakázek v oblasti outsourcingu ICT služeb";"Analysis of Outsourcing of ICT Services through Public Procurement";"B";"CS"
"6818006";"623879052305";"1";"Ing. Pavel Stěhule";"1.5";"Ing. Michal Valenta, Ph.D.";"1";"2015-06-10";"1";"Integrace a využití JIT překladače a prostředí v PostgreSQL pro OLAP využití";"Integration and usage JIT compilator and environment in PostgreSQL databases for OLAP";"M";"CS"
"5507606";"541818713305";"1";"Ing. Ondřej Guth, Ph.D.";"1";"Ing. Jiří Daněček";"2";"2015-06-24";"2.5";"Uživatelské rozhraní rezervačního systému učeben FIT";"User Interface of FIT Classroom Booking System";"B";"SL"
"12976706";"1005889545005";"1";"Ing. Václav Jirovský, Ph.D.";"1";"Ing. Jan Blizničenko";"1";"2019-06-24";"1";"Rozšíření Android aplikace pro uživatele systému sdílení automobilů o reward shop";"Extension of an Android application for users of a car sharing system by reward shop";"B";"CS"
"11695406";"716812083405";"1";"Ing. Jiří Hunka";"1";"Ing. Michal Valenta, Ph.D.";"1";"2016-06-22";"1";"Systém pro podporu BI-DBS - semestrální práce";"The system for supporting BI-DBS - semestral project";"B";"CS"
"9200906";"927420876505";"1";"Ing. Radek Richtr, Ph.D.";"4";"Ing. Jiří Chludil";"4";"2019-02-14";"4";"Možnosti využití frameworku A-Frame pro rozšířenou realitu";"A-Frame framework for augmented reality applications";"B";"CS"
"6312106";"727183518205";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"Ing. Martin Půlpitel";"1";"2016-06-28";"1";"Analýza využití informačních technologií při sběru odpadu v moderním městě";"Analysis of Information Technology Using in Smart City's Waste Disposal System";"B";"CS"
"9247806";"724323668205";"1";"Ing. Martin Daňhel, Ph.D.";"1";"Ing. Radek Dobiáš, Ph.D., MBA";"1";"2016-06-14";"1";"Analýza spolehlivostních dat drážních zabezpečovacích zařízení";"Dependability Data Analysis of Railway Safety Equipment";"M";"CS"
"6266806";"625338687105";"1";"Ing. Jiří Chludil";"2";"Ing. Jiří Melnikov";"2";"2015-06-22";"2";"SAGELab - Plánovač prezentací";"SAGELab - Presentation Planner";"B";"CS"
"9197306";"820376295405";"1";"";"1.5";"Mgr. Martin Podloucký";"1.5";"2017-06-20";"1.5";"Aplikace pro podporu tvorby odhadů pracnosti softwarových projektů";"Web Based Software Project Effort Estimation Tool";"B";"SL"
"6263206";"603213612605";"1";"Ing. Zdeněk Rybola, Ph.D.";"1";"doc. Ing. Robert Pergl, Ph.D.";"1";"2015-06-23";"1";"Zásuvný modul pro mapování REST zdrojů na GORM domény s lokální cache";"Plugin for mapping REST resources to GORM domains with local cache";"B";"CS"
"14308806";"1028129314905";"1";"";"1";"Ing. Michal Valenta, Ph.D.";"1";"2019-06-14";"1";"Analýza a redesign architektury frameworku x-definice";"Analysis and architecture redesign of framework x-definition";"M";"CS"
"9209506";"818220045405";"1";"Ing. Radek Richtr, Ph.D.";"1.5";"Ing. Jiří Chludil";"1.5";"2018-02-15";"1.5";"10K SAGE2 Dashboard: Sada widgetů pro velkoplošnou obrazovku";"10K SAGE 2 Dashboard: Set of Widgets for Ultra Large Display";"B";"CS"
"13500306";"908173837205";"1";"Ing. Filip Křikava, Ph.D.";"1.5";"Ing. Jan Bradáč";"1.5";"2019-06-13";"1.5";"Lokalizační systém PROWiLOS v1.0";"Localization system PROWiLOS v1.0";"M";"CS"
"8334606";"718633726505";"1";"Ing. Jaroslav Kuchař, Ph.D.";"2";"RNDr. Jakub Klímek, Ph.D.";"2";"2017-06-13";"2";"Učení automatických hráčů online her ve webovém prohlížeči";"Learning bots for online games in a  web browser";"M";"CS"
"9243606";"785103121705";"1";"doc. Dipl.-Ing. Dr. techn. Stefan Ratschan";"3";"Ing. Lukáš Bařinka";"3";"2017-06-13";"4";"Software pro grafickou demonstraci plánování pohybu kvadrokoptér";"Software for the graphical demonstration of quadrocopter motion planning";"M";"CS"
"7845306";"724323855905";"1";"Ing. Miroslav Balík, Ph.D.";"1.5";"Ing. Filip Křikava, Ph.D.";"2";"2016-06-21";"1.5";"Bezdrátový softwarový systém pro soutěžní kvízovou hru a informační systém pro její herní komunitu";"Wireless Software System for Quiz Competition Game and Information System for Game Community";"B";"EN"
"13536106";"915108190805";"1";"Ing. Milan Dojčinovski, Ph.D.";"1";"Ing. Jaroslav Kuchař, Ph.D.";"2";"2019-02-06";"1.5";"RDF management založený na technologii Blockchain";"Blockchain Based RDF Management";"M";"EN"
"6260106";"819032201005";"1";"Ing. Mgr. Pavla Vozárová, Ph.D., M.A.";"1";"Ing. David Buchtela, Ph.D.";"1";"2017-06-21";"1";"Informační systém pro správu klientů poskytovatele WiFi připojení";"Information System of Clients Management for WiFi Provider";"B";"CS"
"11741006";"1021489477805";"1";"Ing. Jiří Mlejnek";"1";"Ing. Zdeněk Rybola, Ph.D.";"1.5";"2019-06-25";"1";"Rozšíření nástroje pro vyhledávání osobních údajů";"Personal data discovery tool extension";"B";"CS"
"9188106";"632224846005";"1";"Mgr. Monika Součková";"1";"Ing. Bc. Ivan Ryant";"1.5";"2016-06-28";"1.5";"Webová aplikace pro komunikaci studentů FITu";"Web-based application for FIT students communication";"B";"CS"
"13017906";"922949628005";"1";"Ing. Petr Ježdík, Ph.D.";"1";"Ing. Michal Valenta, Ph.D.";"3";"2019-06-13";"2.5";"Databáza pacientov pre Centrum epilepsie nemocnice Motol";"Patient's Database for Epilepsy Center of Facultative Hospital Motol";"M";"SL"
"9192706";"916499546905";"1";"Ing. Radomír Polách";"1.5";"Ing. Jan Baier";"2";"2018-06-19";"1.5";"Implementace kompresní metody DCA v jazyce Java";"Implementation of DCA compression method in Java language";"B";"CS"
"15644106";"986995995105";"1";"doc. Ing. Robert Pergl, Ph.D.";"4";"Ing. Marek Skotnica";"4";"2019-06-13";"4";"Ensuring DEMO Model Consistency for the OpenPonk Platform";"Ensuring DEMO Model Consistency for the OpenPonk Platform";"M";"EN"
"6316006";"632224427505";"1";"Ing. Jiří Hunka";"1";"";"1.5";"2015-06-16";"1";"Návrh platformy pro rychlý vývoj multiplatformních mobilních aplikací";"Design of a platform for prototype development of multiplatform mobile applications";"B";"CS"
"7796206";"724581038005";"1";"Ing. Jiří Chludil";"2";"";"2";"2016-06-21";"2";"ČVUT navigátor - návrh multiplatformního mobilního klienta";"CTU navigator - design of multiplaform mobile client";"B";"CS"
"13031806";"922666180005";"1";"Ing. Jaroslav Kuchař, Ph.D.";"1.5";"Ing. Tomáš Zahradnický, Ph.D.";"2";"2018-06-12";"1.5";"Implementace detekce anomálií v grafech";"Implementation of anomaly detection in graphs";"M";"CS"
"12951206";"1021491546705";"1";"Ing. Jan Trávníček, Ph.D.";"1.5";"Ing. Jakub Novák";"2";"2019-06-25";"1.5";"Rozpoznání konečného automatu z obrazu";"Finite automata recognition from image";"B";"CS"
"13017006";"1025822113305";"1";"Ing. Jiří Hunka";"1";"Ing. Ivan Halaška";"1.5";"2019-06-11";"1";"Rozšíření překladače relační algebry";"Relational Algebra Translator Extension";"M";"CS"
"6287306";"618370443805";"1";"Ing. Ondřej Guth, Ph.D.";"1";"Ing. Tomáš Kalvoda, Ph.D.";"2";"2015-06-24";"2";"Administrátorská část rezervačního systému učeben FIT";"Administrator Part of the FIT Classrooms Booking System";"B";"SL"
"8340706";"627800579905";"1";"Ing. Milan Dojčinovski, Ph.D.";"4";"Ing. Jaroslav Kuchař, Ph.D.";"4";"2017-02-15";"4";"Prohlížeč pro Web dat";"Browser for the Web of Data";"M";"SL"
"8344506";"636638884805";"1";"Ing. Jiří Chludil";"1.5";"Ing. Jan Kubr, Ph.D.";"1.5";"2016-02-16";"1.5";"BOZP portál - eLearning modul";"BOZP portal - eLearning module";"M";"EN"
"11701206";"1015996853205";"1";"Ing. David Bernhauer";"1";"Ing. Roman Jelínek";"1";"2019-06-25";"1";"Platforma pro soutěže AI agentů";"Platform for AI Agent Competitions";"B";"CS"
"9979706";"724581994805";"1";"Ing. Jiří Chludil";"1";"";"1";"2016-06-14";"1";"ČVUT navigátor III - Android klient";"CTU navigator III - Android client";"M";"CS"
"7808206";"813387534505";"1";"Ing. Pavel Náplava, Ph.D.";"1.5";"Ing. Jaroslav Kuchař, Ph.D.";"2";"2017-06-20";"2";"Návrh systému pro analýzu dat v sociální síti LinkedIn";"Design of a System for Data Analysis in LinkedIn";"B";"SL"
"6287406";"628774303805";"2";"Ing. Josef Gattermayer, Ph.D.";"1";"Ing. Jiří Novák, Ph.D.";"1";"2016-06-27";"1";"Webová aplikace pro sledování nutričních hodnot";"Web application  to monitor nutritive values";"B";"CS"
"11737606";"921266080205";"1";"doc. Ing. Jiří Bittner, Ph.D.";"1.5";"Ing. Jiří Chludil";"2";"2018-06-22";"2";"Zátěžové testy fyzikální simulace v herním enginu";"Physics Simulation Game Engine Benchmark";"B";"EN"
"15627606";"1134950411605";"1";"Ing. Lukáš Brchl";"1.5";"Ing. Jakub Žitný";"2";"2020-06-18";"2";"Multiplatformní mobilní aplikace pro bezpečnější provoz dronů";"Cross-platform mobile application for safer drone operations";"M";"EN"
"11653506";"923513865605";"2";"doc. Ing. Štěpán Starosta, Ph.D.";"1";"Mgr. Jan Starý, Ph.D.";"2";"2019-06-14";"1.5";"Nástroj pro analýzu kryptoměn a kurzů mezi nimi";"Cryptocurrencies exchange rates reporting tool";"M";"EN"
"6315506";"616712896805";"1";"Ing. Martin Půlpitel";"1";"Ing. Martin Kačer, Ph.D.";"1";"2015-06-16";"1";"Zobrazovaní staveb (3D objektů) pomocí rozšířené reality na iOS";"Building (3D object) visualization using augmented reality on iOS";"B";"EN"
"13024906";"920985360305";"1";"";"1";"RNDr. Jakub Klímek, Ph.D.";"1.5";"2018-06-12";"1.5";"Webová aplikace pro sběr a zpracování dat IoT";"Web application for IoT collecting and processing";"M";"CS"
"11675006";"1023798660305";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Jiří Mlejnek";"2";"";"";"Aplikace Android pro komunikaci s platformou Arduino protokolem Bluetooth";"An Android application communicating with the Arduino platform by a Bluetooth";"B";"CS"
"10042406";"601289685005";"1";"doc. Ing. Pavel Kordík, Ph.D.";"2.5";"Ing. Tomáš Řehořek, Ph.D.";"4";"";"";"Doporučovací systémy pro elektronické obchody";"Recommender systems for e-shops";"M";"EN"
"6809406";"542058301705";"2";"Ing. Jiří Novák, Ph.D.";"1.5";"RNDr. Jakub Klímek, Ph.D.";"4";"2015-06-09";"3";"Rozpoznávání receptů na webu";"Recipes Detection and Recognition on the Web";"M";"EN"
"7828606";"725104020605";"1";"Ing. Tomáš Řehořek, Ph.D.";"1.5";"doc. Ing. Pavel Kordík, Ph.D.";"1";"2016-06-23";"1";"Návrh a implementace modulu pro feature selection v doporučovacím systému Modgen";"Design and Implementation of Feature Selection Module in Modgen Recommender System";"B";"CS"
"11744006";"1025242167105";"1";"Ing. Josef Pavlíček, Ph.D.";"1";"Ing. David Buchtela, Ph.D.";"1";"2020-02-04";"1";"Vhodné přístupy UX Designu při návrhu dětských aplikací";"Appropriate Approaches to UX Design for Designing Children's Applications";"B";"CS"
"7862506";"722511243405";"1";"Ing. Pavel Náplava, Ph.D.";"1";"Ing. František Klíma, CSc.";"1";"2016-06-14";"1";"Analýza problematiky stínového IT";"Shadow IT Analysis";"M";"CS"
"9243906";"819571891505";"1";"";"1";"Ing. Milan Dojčinovski, Ph.D.";"2";"2017-06-14";"1.5";"Autorizační vrstva pro vyhledávač OpenGrok";"Authorization layer for the OpenGrok search engine";"M";"CS"
"7796806";"702693325305";"1";"Ing. David Buchtela, Ph.D.";"1";"Ing. Ondřej Guth, Ph.D.";"1";"2016-06-23";"1";"Implementace Shibboleth na serveru Moodle FIT";"Shibboleth Implementation on Moodle FIT Server";"B";"CS"
"11704806";"820919675705";"1";"Ing. Petra Pavlíčková, Ph.D.";"1";"Ing. Petr Špaček, Ph.D.";"1";"2017-06-20";"1";"Praktická implementace gamifikace Scrumu";"Practical Implementation of Gamification for Scrum";"B";"EN"
"9240906";"781235034105";"1";"Ing. Tomáš Kadlec";"1";"Ing. Jiří Kašpar";"1";"2017-06-13";"1";"Nástroj pro IT správu počítačových učeben";"IT management tool for computer labs";"M";"CS"
"11704006";"894730160005";"1";"Ing. Marek Skotnica";"1";"doc. Ing. Robert Pergl, Ph.D.";"1";"2018-06-26";"1";"Mobilní nástroj pro analýzu podnikových procesů založený na metodice DEMO";"Mobile Enterprise Architecture Process Analytic Tool Based on the DEMO Methodology";"B";"EN"
